input_real_0,input_real_1,input_real_2,input_real_3,input_real_4,input_real_5,input_real_6,input_real_7,input_imag_0,input_imag_1,input_imag_2,input_imag_3,input_imag_4,input_imag_5,input_imag_6,input_imag_7,output_real_0,output_real_1,output_real_2,output_real_3,output_real_4,output_real_5,output_real_6,output_real_7,output_imag_0,output_imag_1,output_imag_2,output_imag_3,output_imag_4,output_imag_5,output_imag_6,output_imag_7
1.0,0.2429801799032642,-0.8819212643483547,-0.671558954847019,0.5555702330196012,0.9415440651830213,-0.09801714032955908,-0.9891765099647807,0.0,0.9700312531945439,0.47139673682599825,-0.7409511253549586,-0.831469612302546,0.3368898533922187,0.995184726672197,0.14673047445536339,0.0994206086161733,-0.9862371316591029,8.0,-0.9862371316590999,0.09942060861617054,0.9269325519402729,0.9421139046683131,0.3602247497525557,1.3478123068828167,1.0616658655107523,-6.938893903907228e-15,-1.0616658655107445,-1.3478123068828136,-0.7418662499381924,0.13974939642257891,0.5250499787751677
0.9856159103477167,0.07554905368414769,-0.9489020650363252,-0.5366778426303627,0.6880979075314803,0.8710661493564833,-0.26479428817493966,-0.9997456769126779,0.16900082032180092,0.9971420864086671,0.31557070676759214,-0.8437872322034861,-0.7256178537293569,0.49116571892312344,0.964304923221865,-0.022551751471039307,-0.12979085183447758,-1.151473410517846,7.884927282781737,-0.7926286061599717,0.3257719191715881,1.0389754758201557,0.9049446911660017,0.26630936753420187,1.3452274182391661,0.8797198842382847,1.3520065625743878,-1.2130696528026723,-1.3116230894131515,-0.5745428176281699,0.296957251301094,0.5783758910169428
0.9428774454611167,-0.09405548125764708,-0.9885846809748595,-0.3863574860081225,0.8008302580604048,0.7755292463591156,-0.4239537864592395,-0.9815539809681897,0.3331397947419654,0.9955669572888568,0.15066628203362287,-0.9223491166610849,-0.5988913906334816,0.6313116409838031,0.9056838228360234,-0.19118520456745267,-0.3552684657874212,-1.2835838958384604,7.54301956368896,-0.5762175987968289,0.5427513647438239,1.1211289669185942,0.8417418665275329,0.1647327496801343,1.3039427860222523,0.6724659635982506,2.665118357935651,-1.329575634813819,-1.2377008637272038,-0.3906908345225219,0.4456221867284017,0.6150629819204929
0.873014113161218,-0.26095421125012686,-0.9998275155533598,-0.224922327952656,0.8905241801329641,0.6576817789464892,-0.5709169061979273,-0.9351247641020667,0.48769494381358097,0.9653511794320366,-0.018572537317127328,-0.9743766963491881,-0.45493591262782523,0.7532958765596566,0.8210078478415337,-0.35431860741859744,-0.5705256528154654,-1.3787680094911257,6.984112905289782,-0.34322986023297747,0.7441168417374451,1.1710296188731972,0.754323660944576,0.058417070545877525,1.22514609393407,0.4458664215410747,3.9015595505085807,-1.4078321465637171,-1.128172237668097,-0.19559938743654925,0.5814673831858752,0.6340558306765613
0.7780357543185623,-0.42034576370291904,-0.9823071328907848,-0.05701656403721074,0.9545993429163296,0.5209140041919104,-0.7014557860109669,-0.8617937103501744,0.6282199972954903,0.9073640057534846,-0.1872770585840296,-0.9983732325264889,-0.29789275671575455,0.8536091612891408,0.7127129718699784,-0.5072589090404225,-0.7693698555652535,-1.434287477827275,6.2242860345485465,-0.1003680235074989,0.9240754320042257,1.187241880781065,0.645204937029987,-0.0495791613481833,1.1111041793413985,0.20644011432335058,5.025759978363862,-1.4455878906904795,-0.9861881503894444,0.005119097898864833,0.7005848217039734,0.6348080476066102
0.6606747233902436,-0.5676447338556964,-0.9365275624970415,0.11252946261589859,0.9912124206386994,0.36916048196238843,-0.8118150599979039,-0.7636704206153321,0.7506723052525817,0.8232736216628683,-0.3505939598500666,-0.993648388537604,-0.1322797685648493,0.9293656646107048,0.5839146413309052,-0.6456062954132353,-0.9460806883587439,-1.4485451068270314,5.2853977871220055,0.14538121851484978,1.0774500545522836,1.169299355384743,0.5175248417986549,-0.15614909103888186,0.965097820491305,-0.03892509911904185,6.005378442020603,-1.441756703177374,-0.8158332255722562,0.20569031610817962,0.7995477104533126,0.6172979927991318
0.5243072835573361,-0.6986135985236959,-0.8638057992616484,0.27883822151153537,0.9993101217152078,0.20678688479538626,-0.8988198927767157,-0.6435777232904528,0.851529137733247,0.7154991544074474,-0.5038249112161336,-0.9603380895415343,0.03713866768661096,0.9783860098532785,0.43831814969135513,-0.7653807641195833,-1.0955745022730472,-1.4211307304626175,4.194458268458561,0.3869481075756364,1.1998284007393598,1.117718216472034,0.3749564991236403,-0.25822689568039525,0.7913273544946877,-0.2831705083306409,6.812233101866054,-1.3964488003138187,-0.6220082642389937,0.40034419842261443,0.8755090673059474,0.5820293986501996
0.3728564777805469,-0.809484621924657,-0.7662339159088762,0.43712531245364616,0.9786594900293437,0.0384644054490806,-0.9599673137175089,-0.5049704666257678,0.9278890272964135,0.5871410791858249,-0.6425617371980292,-0.8994006121925325,0.20548869208670578,0.999259970935216,0.2801120429292355,-0.8631366217672347,-1.2135506324641925,-1.3528330104293582,2.982851822244025,0.6173832040958296,1.2876898683591187,1.0339823594958322,0.22160134065090425,-0.3528759826853731,0.5947918412755995,-0.5192696175846625,7.42311221837145,-1.3109676079729056,-0.4102892576314765,0.5834809070531243,0.9262836223274117,0.530016878400493
0.2106792699961085,-0.8970682465777423,-0.6466188778740195,0.5828371040284291,0.9298546066562279,-0.13096462481002666,-0.9934982228507813,-0.3518361290336966,0.9775552389476039,0.4418920241212042,-0.7628132319099766,-0.8125890167653966,0.3679271809477953,0.991387042001442,0.11384762269076729,-0.9360616103155732,-1.2966151204655008,-1.2456167477828415,1.6854341599684983,0.8300573099009302,1.3385068429572304,0.9205007126039422,0.06187111507601478,-0.4373734701483336,0.381145249717866,-0.7404302853724845,7.82044191158091,-1.1877722644235573,-0.1867669760936877,0.7498319323286651,0.9504106840148209,0.46275673755870433
0.042441203196445745,-0.9588448510649364,-0.5084017920185883,0.7117817332893446,0.8542994992315571,-0.2966260412602647,-0.9984479969703302,-0.18858010659554622,0.9990989662046689,0.2839305400732016,-0.8611199787905796,-0.7024007148028939,0.5197810746965598,0.9549937128831079,-0.055691986370891323,-0.9820578106183019,-1.342378352192318,-1.102566359191159,0.33952962557118843,1.018852178181993,1.3508174126967887,0.7805379361617039,-0.09963902983136835,-0.5092885191991052,0.15653380327487143,-0.9402901219484515,7.992791729637366,-1.030406875398084,0.04212825130083752,0.8946116581268841,0.9471961607315207,0.3821839279163288
