input_real_0,input_real_1,input_real_2,input_real_3,input_real_4,input_real_5,input_real_6,input_real_7,input_real_8,input_real_9,input_real_10,input_real_11,input_real_12,input_real_13,input_real_14,input_real_15,input_imag_0,input_imag_1,input_imag_2,input_imag_3,input_imag_4,input_imag_5,input_imag_6,input_imag_7,input_imag_8,input_imag_9,input_imag_10,input_imag_11,input_imag_12,input_imag_13,input_imag_14,input_imag_15,output_real_0,output_real_1,output_real_2,output_real_3,output_real_4,output_real_5,output_real_6,output_real_7,output_real_8,output_real_9,output_real_10,output_real_11,output_real_12,output_real_13,output_real_14,output_real_15,output_imag_0,output_imag_1,output_imag_2,output_imag_3,output_imag_4,output_imag_5,output_imag_6,output_imag_7,output_imag_8,output_imag_9,output_imag_10,output_imag_11,output_imag_12,output_imag_13,output_imag_14,output_imag_15
1.0,2.83276944882399e-16,-1.0,-1.0718754395722282e-15,1.0,1.1943401194869635e-15,-1.0,-2.2049832191018243e-15,1.0,2.3274478990165594e-15,-1.0,-6.0026262577317955e-15,1.0,2.57237725884603e-15,-1.0,-6.2475556175612666e-15,0.0,1.0,5.66553889764798e-16,-1.0,-1.133107779529596e-15,1.0,2.1437508791444563e-15,-1.0,-2.266215559059192e-15,1.0,2.388680238973927e-15,-1.0,-4.287501758288913e-15,1.0,4.4099664382036485e-15,-1.0,-9.46720238897422e-15,-3.218475806652909e-15,-8.805610133304129e-15,-1.959929290931009e-14,16.0,2.05984936314727e-14,7.615290466513406e-15,1.4043150296748164e-14,1.9922782103295444e-14,1.1989237701191667e-14,-1.071606977852704e-14,6.720705823658283e-15,0.0,1.4949445585680279e-15,-1.2900754985691753e-14,-1.5652973682454638e-14,1.9984014443252818e-15,-9.475460956074336e-16,2.2436492047332682e-15,2.3326393164728843e-15,-5.728750807065808e-14,2.6657062238604186e-15,5.4632959761461835e-15,6.490948169381064e-15,-9.1539019617823e-17,1.637964613789706e-14,1.7185253726206963e-14,9.990836256866349e-15,1.8338163189159846e-14,8.880613232241256e-15,1.2855383930168939e-14,1.6268623835434655e-14
0.979814838270734,-0.1999071852247766,-0.9798148382707362,0.1999071852247939,0.9798148382707327,-0.19990718522478332,-0.9798148382707349,0.19990718522477277,0.979814838270737,-0.19990718522479003,-0.9798148382707335,0.1999071852247795,0.9798148382707357,-0.1999071852247689,-0.9798148382707321,0.1999071852247862,0.19990718522478187,0.9798148382707351,-0.19990718522477133,-0.9798148382707316,0.19990718522478862,0.9798148382707338,-0.19990718522477804,-0.9798148382707359,0.19990718522476747,0.9798148382707323,-0.19990718522478476,-0.9798148382707346,0.19990718522477421,0.9798148382707367,-0.19990718522479148,-0.9798148382707332,1.6181500583911657e-14,6.571970665134817e-14,-7.694977600074154e-15,-2.0205891376433085e-14,15.677037412331753,1.562918183826349e-14,1.1208852358953218e-14,-6.275764765528501e-14,8.736977630646619e-17,6.193684304545258e-16,2.5023225790137488e-14,2.0464594261822333e-14,-8.881784197001252e-16,-2.119778943225602e-14,-4.7270498618724934e-14,-1.4531278522277693e-14,-1.0769163338864018e-14,2.899776416826675e-14,-1.640112965117412e-14,1.2188304428532525e-14,3.1985149635964714,1.8478719716563568e-14,-8.92368685925169e-15,1.0461176362881262e-14,-1.561628734311698e-14,2.5443428460110612e-14,5.185317178903649e-15,2.7187625959646464e-14,-4.440892098500626e-16,1.7640856767608852e-14,-1.4427097938666607e-14,2.1635952463450935e-14
0.9200742345910095,-0.39174405272034973,-0.9200742345910137,0.3917440527203398,0.9200742345910179,-0.39174405272032986,-0.9200742345909999,0.39174405272037227,0.9200742345910041,-0.39174405272036233,-0.9200742345910083,0.39174405272035245,0.9200742345910126,-0.3917440527203425,-0.9200742345910168,0.3917440527203326,0.3917440527203547,0.9200742345910116,-0.39174405272034474,-0.9200742345910158,0.39174405272033486,0.92007423459102,-0.3917440527203772,-0.920074234591002,0.39174405272036733,0.9200742345910062,-0.3917440527203574,-0.9200742345910105,0.39174405272034746,0.9200742345910147,-0.3917440527203376,-0.9200742345910189,1.7930101847696278e-14,-6.885654764554933e-14,-4.1942383866931076e-14,4.2785474934008933e-14,14.721187753456189,4.0704194878238336e-14,-2.4928110356378024e-14,7.166770294637932e-14,3.4794072827771177e-15,-1.1810803204274752e-14,1.705247506632143e-14,-1.843983513326411e-14,-2.220446049250313e-14,2.1178802708200205e-14,-5.0229750033255617e-14,-3.716103217205261e-14,-7.327471962526033e-15,-2.3689757122556393e-14,7.207069531406458e-14,-9.665228730851287e-14,6.267904843525586,-9.636402033230747e-14,8.260095629317151e-14,4.456155914764577e-14,-1.5390843047335445e-14,5.779575768922739e-14,2.5676670571841125e-14,-9.66125644503094e-16,5.1958437552457326e-14,1.5629176463304133e-14,-7.928855547677433e-15,4.706960535764468e-14
0.8231899364549363,-0.5677660860947631,-0.8231899364549424,0.5677660860947543,0.8231899364549485,-0.5677660860947454,-0.8231899364549546,0.5677660860947366,0.8231899364549609,-0.5677660860947277,-0.823189936454967,0.5677660860947188,0.8231899364549085,-0.5677660860947099,-0.8231899364549147,0.567766086094701,0.5677660860947208,0.8231899364549071,-0.5677660860947119,-0.8231899364549132,0.567766086094703,0.8231899364549193,-0.5677660860946941,-0.8231899364549254,0.5677660860946853,0.8231899364549315,-0.5677660860946764,-0.8231899364549378,0.5677660860947611,0.8231899364549439,-0.5677660860947522,-0.82318993645495,-5.995204332975845e-14,-6.000394895791099e-14,4.551744262662718e-14,-9.441753884297824e-14,13.171038983278974,-4.6551158450943205e-14,3.256582888146087e-14,1.0632877329698356e-13,2.1115626076073878e-14,1.8321722707168878e-14,1.3326284376554594e-13,9.530465304878401e-14,9.85878045867139e-14,-2.380136390182261e-13,-8.556715856909952e-14,9.37391295771315e-15,1.1324274851176597e-14,-8.576589526147001e-14,-5.515725375478198e-14,8.641292974219806e-14,9.084257377515547,1.195125603334776e-13,-6.039506477620523e-14,3.790723597182133e-14,6.477692962167475e-14,-2.046661393030686e-14,2.2772105441512896e-14,2.2471944075042334e-13,-1.3944401189291966e-13,-4.957923230911628e-15,-1.330275758368367e-13,-2.708738746907396e-14
0.693073194316464,-0.7208672189245565,-0.6930731943164717,0.720867218924549,0.6930731943164795,-0.7208672189245415,-0.6930731943164873,0.7208672189245341,0.6930731943164951,-0.7208672189245265,-0.6930731943165028,0.7208672189245191,0.6930731943164287,-0.7208672189245117,-0.6930731943164364,0.7208672189245041,0.7208672189245208,0.6930731943164269,-0.7208672189245133,-0.6930731943164347,0.7208672189245059,0.6930731943164424,-0.7208672189244983,-0.6930731943164502,0.7208672189244909,0.693073194316458,-0.7208672189244835,-0.6930731943164657,0.7208672189245547,0.6930731943164735,-0.7208672189245473,-0.6930731943164813,-6.106226635438361e-14,-4.1740471335367153e-14,5.574617348539642e-14,-1.0946443385391546e-13,11.089171109063411,-6.963050195252395e-14,4.389016922707168e-14,9.676098546149254e-14,7.86749680858119e-15,2.275214116241039e-14,1.259633923230682e-13,4.9852817999361554e-14,1.2256862191861728e-13,-2.317635625849145e-13,-5.728841431174373e-14,1.4330732071255402e-14,-1.2212453270876722e-15,-9.600086332445957e-14,-4.4910331094312624e-14,6.545483085980793e-14,11.533875502792345,1.0784110793161678e-13,-5.249111681237731e-14,5.805884534763775e-14,6.759390186524102e-14,-1.614104323515749e-14,4.8857545266013906e-14,2.395265679460488e-13,-1.199040866595169e-13,-5.238771563007263e-14,-1.476328522925876e-13,-2.461827675657964e-14
0.5349768631430216,-0.8448667089557377,-0.5349768631430307,0.8448667089557319,0.5349768631430398,-0.8448667089557261,-0.5349768631430489,0.8448667089557205,0.534976863143058,-0.8448667089557147,-0.5349768631430671,0.8448667089557089,0.5349768631429802,-0.8448667089557031,-0.5349768631430853,0.8448667089557582,0.8448667089557101,0.5349768631429781,-0.8448667089557044,-0.5349768631429873,0.8448667089556987,0.5349768631429964,-0.8448667089556929,-0.5349768631430055,0.8448667089556872,0.5349768631430146,-0.8448667089556814,-0.5349768631430237,0.8448667089557365,0.5349768631430328,-0.8448667089556698,-0.5349768631429459,-9.459100169806334e-14,-1.1304396060356804e-13,-2.1999204866137113e-14,-1.6046668997574342e-13,8.559629810288332,-9.154636084139792e-14,2.67711477711653e-15,-3.492745547700282e-14,-1.6306166850188302e-13,-1.0486980312560785e-13,7.802008299098424e-14,9.073155311664603e-14,3.348432642269472e-13,6.535267489779947e-15,1.4511896725823677e-13,8.746028192487284e-14,1.4344081478157023e-13,-1.5588051882952274e-14,-1.7778314320435822e-14,2.3458813456390984e-14,13.517867343291371,1.3492876642467328e-13,2.869823458256385e-14,1.2200879546336543e-13,3.2728191934392736e-14,-1.480338890412713e-13,-1.3380284671452953e-13,4.102392528529097e-14,-2.1405099914773018e-13,-9.245605415201441e-14,-3.5176811298272954e-14,1.5482079644185997e-13
0.3552833429613642,-0.9347586566671401,-0.355283342961268,0.9347586566671767,0.35528334296138436,-0.9347586566671324,-0.35528334296128816,0.9347586566671691,0.3552833429614045,-0.9347586566671248,-0.3552833429613083,0.9347586566671614,0.35528334296142466,-0.9347586566671979,-0.35528334296132846,0.9347586566671537,0.9347586566671622,0.3552833429614224,-0.9347586566671988,-0.3552833429613262,0.9347586566671545,0.35528334296144254,-0.9347586566671912,-0.35528334296134634,0.9347586566671469,0.3552833429614627,-0.9347586566671835,-0.3552833429613665,0.9347586566671392,0.3552833429612703,-0.9347586566671758,-0.35528334296138664,4.505285033928885e-13,1.0160132034765483e-13,1.2954733914255647e-13,-1.2669056318290632e-13,5.684533487381811,-1.177820557942915e-13,8.816914871496466e-14,2.0595572216481893e-13,3.2473604428855337e-13,-2.020051251361211e-13,-2.5748657928362527e-13,-3.617414977028293e-14,-2.6556534749033744e-13,1.0687579252862818e-13,-1.5392125824751088e-13,-2.912774896397011e-13,2.5646151868841116e-14,-2.011173887652974e-13,7.70481945463352e-15,3.465616623404811e-14,14.956138506674602,5.933704966103117e-14,-9.201209549621743e-14,9.577475418744319e-14,-3.0933836831991883e-13,2.0976556896232626e-13,-6.452709278612357e-14,-1.9726692234534444e-13,9.947598300641403e-14,1.7904749261861988e-13,1.9576791969879312e-13,-2.637718876697342e-14
0.16124691930522828,-0.9869140950531375,-0.16124691930512672,0.9869140950531541,0.16124691930524954,-0.9869140950531341,-0.16124691930514798,0.9869140950531506,0.16124691930527082,-0.9869140950531305,-0.16124691930516927,0.9869140950531472,0.1612469193052921,-0.9869140950531637,-0.16124691930519056,0.9869140950531436,0.9869140950531475,0.1612469193052897,-0.9869140950531642,-0.16124691930518814,0.9869140950531441,0.16124691930531096,-0.9869140950531607,-0.1612469193052094,0.9869140950531406,0.16124691930533225,-0.9869140950531572,-0.1612469193052307,0.9869140950531371,0.16124691930512913,-0.9869140950531538,-0.16124691930525198,4.3587355946783646e-13,1.3940837180504132e-13,1.2548752331022764e-13,-1.313772052427351e-13,2.5799507088836355,-1.2741440519996492e-13,1.0496273686440639e-13,1.8339531788537094e-13,3.800955204414626e-13,-2.393172194158726e-13,-2.3918350248979284e-13,5.0227987699497524e-15,-2.8066438062523957e-13,6.857995377899439e-14,-1.899277737376888e-13,-2.800898663535662e-13,1.1551870571224754e-13,-1.7660438944759007e-13,3.3788542767746694e-14,8.333450973767413e-15,15.790625520850366,3.367567296986241e-14,-7.22895565140812e-14,1.349490514365773e-13,-2.377359655424239e-13,1.6493396221388214e-13,-1.14681638194557e-13,-2.0103442377014624e-13,4.440892098500626e-14,1.9716731137562827e-13,1.6119206832835375e-13,-8.455522597538924e-14
-0.039299094639946026,-0.9992274921960892,0.03929909464004885,0.9992274921960851,-0.03929909463992448,-0.99922749219609,0.03929909464002731,0.999227492196086,-0.039299094639902936,-0.9992274921960909,0.03929909464000576,0.9992274921960869,-0.03929909463988139,-0.9992274921960828,0.03929909463998422,0.9992274921960876,0.9992274921960868,-0.03929909463988384,-0.9992274921960826,0.03929909463998667,0.9992274921960875,-0.039299094639862295,-0.9992274921960835,0.03929909463996512,0.9992274921960884,-0.03929909463984075,-0.9992274921960844,0.03929909463994358,0.9992274921960893,-0.039299094640046404,-0.9992274921960852,0.03929909463992203,4.042322032660195e-13,1.721777950737479e-13,1.1615826834846679e-13,-1.300961512037965e-13,-0.6287855142391534,-1.3257269377430378e-13,1.1740396948953214e-13,1.524504942419183e-13,4.2020986758693247e-13,-2.674750411319822e-13,-2.1146245427544732e-13,4.391786675538552e-14,-2.8388402739665253e-13,2.8406927273574652e-14,-2.1807410730022493e-13,-2.5767402169769583e-13,2.0055485050463062e-13,-1.4488572966660312e-13,5.798722903338725e-14,-1.7717200783375682e-14,15.987639875137386,8.006093966703385e-15,-5.0032482420818434e-14,1.6883820272065013e-13,-1.5683870158277607e-13,1.138358041571085e-13,-1.603258707750691e-13,-1.960137568568126e-13,-1.0658141036401503e-14,2.0638640197755606e-13,1.1948373396362355e-13,-1.3833894329206356e-13
-0.2382585914231004,-0.971201752270407,0.23825859142320036,0.9712017522703824,-0.23825859142307948,-0.971201752270412,0.2382585914231794,0.9712017522703875,-0.23825859142305852,-0.9712017522704173,0.23825859142315847,0.9712017522703927,-0.2382585914230376,-0.9712017522703682,0.23825859142313752,0.9712017522703978,0.9712017522703921,-0.23825859142303996,-0.9712017522703676,0.2382585914231399,0.9712017522703973,-0.23825859142301903,-0.9712017522703728,0.23825859142311898,0.9712017522704024,-0.23825859142299807,-0.9712017522703779,0.23825859142309802,0.9712017522704075,-0.23825859142319797,-0.971201752270383,0.2382585914230771,3.5571545708990016e-13,1.9777939077272305e-13,1.0201022268977669e-13,-1.2412307024971044e-13,-3.8121374627696234,-1.3084038373121215e-13,1.2500621189460227e-13,1.1564275670823527e-13,4.4283583258929727e-13,-2.8524042138413585e-13,-1.7542972247852035e-13,8.209820043448075e-14,-2.7622348852673895e-13,-1.3529838517174355e-14,-2.3814291379126226e-13,-2.2458310910706807e-13,2.769451334927453e-13,-1.0795930334978909e-13,7.977371559341634e-14,-4.3659050190824816e-14,15.53922803632627,-1.8483015499451827e-14,-2.5681728965425446e-14,1.9587348598413937e-13,-6.98521247970964e-14,5.81657973838938e-14,-1.9964312168681207e-13,-1.832159585629438e-13,-6.838973831690964e-14,2.0824306659276964e-13,7.356234185695927e-14,-1.869097647695738e-13
